countrycode,countryname,adminone,adminlevel,population,date,datatype,fcs people,fcs prevalence,rcsi people,rcsi prevalence,health access people,health access prevalence,market access people,market access prevalence
HTI,Haiti,South-East,subnational,689163,2026-03-14,SURVEY,494258,0.7171859197316165,429968,0.6238988454110276,,,567902,0.8240459804139223
HTI,Haiti,West,subnational,4390005,2026-03-14,SURVEY,3121565,0.7110618325036077,2585638,0.5889829282654575,,,3177468,0.7237959865649356
HTI,Haiti,Artibonite,subnational,1881984,2026-03-13,SURVEY,1444398,0.7674868649255254,1251540,0.6650109671495614,,,1557162,0.8274044837788207
HTI,Haiti,Centre,subnational,812958,2026-03-13,SURVEY,538817,0.6627857773710327,479803,0.5901940813670571,,,656540,0.8075939962458084
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-13,SURVEY,466276,0.9139579727270736,400485,0.7849999607975349,,,456225,0.8942572308946787
HTI,Haiti,Nippes,subnational,373151,2026-03-13,SURVEY,305412,0.81846759086804,263953,0.7073624350464022,,,289857,0.7767820533778551
HTI,Haiti,North,subnational,1162594,2026-03-13,SURVEY,665554,0.5724732795799737,532237,0.45780126166142265,,,872849,0.7507771414612496
HTI,Haiti,North-East,subnational,429192,2026-03-13,SURVEY,302350,0.7044639749815989,257133,0.599109489459263,,,348930,0.8129927864452273
HTI,Haiti,North-West,subnational,793970,2026-03-13,SURVEY,591305,0.7447447636560575,535823,0.6748655490761617,,,721850,0.9091655155358878
HTI,Haiti,South,subnational,844267,2026-03-13,SURVEY,722488,0.8557577164569976,527333,0.6246045386116004,,,640807,0.7590098866827674
HTI,Haiti,South-East,subnational,689163,2026-03-13,SURVEY,496963,0.7211109708443431,440542,0.6392420951211832,,,574877,0.8341669532461843
HTI,Haiti,West,subnational,4390005,2026-03-13,SURVEY,3147269,0.7169169511196456,2508672,0.571450829782654,,,3175075,0.7232508846800858
HTI,Haiti,Artibonite,subnational,1881984,2026-03-12,SURVEY,1468694,0.7803966452424675,1277153,0.6786205408760116,,,1464176,0.7779959872134938
HTI,Haiti,Centre,subnational,812958,2026-03-12,SURVEY,506762,0.6233556961122223,486065,0.5978968163176942,,,663159,0.8157358682736378
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-12,SURVEY,463741,0.9089895172608453,398968,0.7820264538234165,,,451955,0.8858875046062896
HTI,Haiti,Nippes,subnational,373151,2026-03-12,SURVEY,301490,0.8079571004767507,263057,0.704961262330799,,,282458,0.7569536193122891
HTI,Haiti,North,subnational,1162594,2026-03-12,SURVEY,691653,0.5949222170422349,516925,0.44463071373153484,,,838767,0.7214616624548209
HTI,Haiti,North-East,subnational,429192,2026-03-12,SURVEY,301991,0.7036268150384909,255126,0.5944332606385954,,,348051,0.8109447519991054
HTI,Haiti,North-West,subnational,793970,2026-03-12,SURVEY,589283,0.7421980679370757,541520,0.6820408831567943,,,724607,0.9126374833028517
HTI,Haiti,South,subnational,844267,2026-03-12,SURVEY,725042,0.8587828258122134,527826,0.6251884771049917,,,645065,0.764053314887352
HTI,Haiti,South-East,subnational,689163,2026-03-12,SURVEY,494869,0.7180725024413673,453306,0.6577631126453394,,,568758,0.8252880668288926
HTI,Haiti,West,subnational,4390005,2026-03-12,SURVEY,3205265,0.7301278700138155,2502223,0.5699818109546573,,,3118958,0.7104679835216589
HTI,Haiti,Artibonite,subnational,1881984,2026-03-11,SURVEY,1471039,0.7816426707134598,1280761,0.68053766663266,,,1465798,0.7788578436373528
HTI,Haiti,Centre,subnational,812958,2026-03-11,SURVEY,503361,0.619172208158355,498485,0.6131743583309347,,,666945,0.8203929354283985
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-11,SURVEY,463741,0.9089895172608453,405812,0.7954415373638695,,,451955,0.8858875046062896
HTI,Haiti,Nippes,subnational,373151,2026-03-11,SURVEY,317104,0.8498007509024497,275714,0.7388805068189555,,,294034,0.7879759132361966
HTI,Haiti,North,subnational,1162594,2026-03-11,SURVEY,668131,0.5746898745391771,515947,0.4437894914303704,,,848937,0.7302093422123286
HTI,Haiti,North-East,subnational,429192,2026-03-11,SURVEY,300790,0.7008285336166565,254257,0.5924085257879923,,,348479,0.8119419746873194
HTI,Haiti,North-West,subnational,793970,2026-03-11,SURVEY,595754,0.7503482499338767,524412,0.6604934695265564,,,725112,0.9132738012771264
HTI,Haiti,South,subnational,844267,2026-03-11,SURVEY,722940,0.8562930921142246,523395,0.6199401374209818,,,657106,0.77831539074724
HTI,Haiti,South-East,subnational,689163,2026-03-11,SURVEY,478114,0.6937604021109665,463099,0.671973103605388,,,575831,0.8355512411432419
HTI,Haiti,West,subnational,4390005,2026-03-11,SURVEY,3203061,0.7296258204717306,2505165,0.5706519696446815,,,3145622,0.7165417807041222
HTI,Haiti,Artibonite,subnational,1881984,2026-03-10,SURVEY,1472050,0.7821798697544718,1281941,0.6811646645242467,,,1466641,0.7793057751819357
HTI,Haiti,Centre,subnational,812958,2026-03-10,SURVEY,516907,0.6358348155747283,515150,0.6336735723124688,,,640228,0.7875289990380808
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-10,SURVEY,465975,0.9133682499333924,405825,0.7954670189661525,,,451714,0.8854151149024251
HTI,Haiti,Nippes,subnational,373151,2026-03-10,SURVEY,294625,0.7895597224716,270532,0.7249933672963492,,,281804,0.7552009776203198
HTI,Haiti,North,subnational,1162594,2026-03-10,SURVEY,670038,0.5763301720118975,517682,0.44528184387671016,,,849630,0.7308054230453623
HTI,Haiti,North-East,subnational,429192,2026-03-10,SURVEY,302179,0.7040648474342486,248003,0.5778369587503961,,,339445,0.7908931200954351
HTI,Haiti,North-West,subnational,793970,2026-03-10,SURVEY,589117,0.7419889920274066,536997,0.6763441943650264,,,752258,0.9474641047215985
HTI,Haiti,South,subnational,844267,2026-03-10,SURVEY,728221,0.8625482223040816,517500,0.6129577491480775,,,664013,0.7864964519518115
HTI,Haiti,South-East,subnational,689163,2026-03-10,SURVEY,479247,0.6954044253681639,460937,0.6688359647862697,,,576346,0.8362985244419681
HTI,Haiti,West,subnational,4390005,2026-03-10,SURVEY,3194935,0.7277747975230097,2526654,0.5755469526800083,,,3164043,0.7207379034875813
HTI,Haiti,Artibonite,subnational,1881984,2026-03-09,SURVEY,1472165,0.7822409754811942,1286469,0.6835706360946745,,,1468961,0.7805385167992926
HTI,Haiti,Centre,subnational,812958,2026-03-09,SURVEY,524161,0.6447577857650703,525856,0.6468427643248482,,,648854,0.7981396332897887
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-09,SURVEY,466639,0.9146699544467356,405560,0.7949475863042269,,,451648,0.8852857467677567
HTI,Haiti,Nippes,subnational,373151,2026-03-09,SURVEY,290590,0.7787464056105973,273070,0.731794903403716,,,311387,0.8344798754391655
HTI,Haiti,North,subnational,1162594,2026-03-09,SURVEY,668790,0.5752567104251355,519242,0.4466236708601627,,,850254,0.7313421538387433
HTI,Haiti,North-East,subnational,429192,2026-03-09,SURVEY,313420,0.730255922757181,260258,0.6063906130589573,,,351018,0.817857741989599
HTI,Haiti,North-West,subnational,793970,2026-03-09,SURVEY,610002,0.768293512349333,528393,0.6655081783864987,,,749770,0.9443303903170146
HTI,Haiti,South,subnational,844267,2026-03-09,SURVEY,731379,0.8662887451481582,522115,0.6184240293651179,,,666685,0.7896613275184272
HTI,Haiti,South-East,subnational,689163,2026-03-09,SURVEY,450545,0.6537568035428484,462641,0.6713085293319577,,,569303,0.8260788811935638
HTI,Haiti,West,subnational,4390005,2026-03-09,SURVEY,3230609,0.735900984167444,2471348,0.5629487893521762,,,3122895,0.711364793434176
HTI,Haiti,Artibonite,subnational,1881984,2026-03-08,SURVEY,1482961,0.7879774748350676,1300070,0.69079758382643,,,1483923,0.7884886375229545
HTI,Haiti,Centre,subnational,812958,2026-03-08,SURVEY,510320,0.6277323059739863,525970,0.6469829929713466,,,644791,0.7931418351255538
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-08,SURVEY,463176,0.9078823199878504,384078,0.7528402185929451,,,467480,0.9163183264702977
HTI,Haiti,Nippes,subnational,373151,2026-03-08,SURVEY,305212,0.8179316148154501,286849,0.7687209735469019,,,305766,0.8194162684811243
HTI,Haiti,North,subnational,1162594,2026-03-08,SURVEY,662562,0.569899724237352,502993,0.43264716659470115,,,845065,0.7268788588277593
HTI,Haiti,North-East,subnational,429192,2026-03-08,SURVEY,312819,0.7288556170664877,259732,0.6051650543346567,,,350567,0.8168069302316912
HTI,Haiti,North-West,subnational,793970,2026-03-08,SURVEY,622532,0.7840749650490573,519866,0.6547678123858585,,,748667,0.9429408861795374
HTI,Haiti,South,subnational,844267,2026-03-08,SURVEY,713442,0.8450430965559473,518355,0.6139704619510179,,,655403,0.7762982563572898
HTI,Haiti,South-East,subnational,689163,2026-03-08,SURVEY,444737,0.6453291891758554,454460,0.6594376076486985,,,565411,0.8204314509049383
HTI,Haiti,West,subnational,4390005,2026-03-08,SURVEY,3241307,0.7383378834420462,2538314,0.5782029861013825,,,3210191,0.7312499644077854
HTI,Haiti,Artibonite,subnational,1881984,2026-03-07,SURVEY,1484956,0.7890375263551657,1303294,0.6925106695912399,,,1485305,0.7892229689519145
HTI,Haiti,Centre,subnational,812958,2026-03-07,SURVEY,503690,0.6195769031118459,534802,0.6578470228474288,,,644083,0.7922709414262483
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-07,SURVEY,463835,0.9091739506813752,381561,0.7479065883662764,,,463835,0.9091739506813752
HTI,Haiti,Nippes,subnational,373151,2026-03-07,SURVEY,309372,0.8290799167093215,286945,0.7689782420521452,,,308814,0.8275845435225954
HTI,Haiti,North,subnational,1162594,2026-03-07,SURVEY,683568,0.5879679406568415,534336,0.45960670707056805,,,855390,0.7357598611381101
HTI,Haiti,North-East,subnational,429192,2026-03-07,SURVEY,315234,0.7344824693843315,259986,0.60575686406084,,,349912,0.8152808067251952
HTI,Haiti,North-West,subnational,793970,2026-03-07,SURVEY,616245,0.7761565298436969,511123,0.6437560613121402,,,747918,0.9419979968810283
HTI,Haiti,South,subnational,844267,2026-03-07,SURVEY,713183,0.8447363215665187,543365,0.643593792011295,,,677317,0.8022545000574463
HTI,Haiti,South-East,subnational,689163,2026-03-07,SURVEY,466446,0.6768297195293421,459099,0.6661689614793598,,,566435,0.8219173112892015
HTI,Haiti,West,subnational,4390005,2026-03-07,SURVEY,3258871,0.742338790046936,2576283,0.5868519511936775,,,3220814,0.7336697794193856
HTI,Haiti,Artibonite,subnational,1881984,2026-03-06,SURVEY,1490920,0.7922065224784058,1283341,0.6819092422370665,,,1497769,0.7958457670203359
HTI,Haiti,Centre,subnational,812958,2026-03-06,SURVEY,505061,0.6212633370973655,535762,0.6590278956600465,,,644906,0.7932832938478986
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-06,SURVEY,488298,0.9571244553986098,408937,0.8015669225280886,,,467402,0.9161657117215738
HTI,Haiti,Nippes,subnational,373151,2026-03-06,SURVEY,326476,0.8749165887268157,282446,0.7569214607491337,,,306911,0.8224847313822018
HTI,Haiti,North,subnational,1162594,2026-03-06,SURVEY,679163,0.5841789997195925,508244,0.4371637906268224,,,826377,0.7108044596823999
HTI,Haiti,North-East,subnational,429192,2026-03-06,SURVEY,310662,0.7238298943130347,256716,0.5981378963261198,,,346327,0.806927901731626
HTI,Haiti,North-West,subnational,793970,2026-03-06,SURVEY,621046,0.782203357809489,497923,0.6271307480131492,,,747062,0.940919964379847
HTI,Haiti,South,subnational,844267,2026-03-06,SURVEY,709895,0.8408418189980184,540677,0.640409965093981,,,673793,0.7980804650661463
HTI,Haiti,South-East,subnational,689163,2026-03-06,SURVEY,480159,0.6967277697728985,472047,0.6849569695413131,,,574811,0.8340711849011047
HTI,Haiti,West,subnational,4390005,2026-03-06,SURVEY,3325367,0.7574859254146635,2611372,0.5948448805866964,,,3281392,0.7474696000107702
HTI,Haiti,Artibonite,subnational,1881984,2026-03-05,SURVEY,1455562,0.7734189026049105,1278793,0.6794919616744881,,,1499049,0.7965259003264639
HTI,Haiti,Centre,subnational,812958,2026-03-05,SURVEY,533964,0.6568162192880813,536477,0.6599073998902774,,,625042,0.7688490672334856
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-05,SURVEY,486477,0.9535544027536236,391146,0.7666943697419693,,,469923,0.9211073676510573
HTI,Haiti,Nippes,subnational,373151,2026-03-05,SURVEY,327841,0.8785746252857423,285477,0.7650441778261348,,,307040,0.8228304359361224
HTI,Haiti,North,subnational,1162594,2026-03-05,SURVEY,681114,0.5858571435944104,509986,0.43866216409167774,,,822550,0.7075126828454301
HTI,Haiti,North-East,subnational,429192,2026-03-05,SURVEY,311678,0.7261971332177674,256038,0.5965581837499301,,,348705,0.8124685455460493
HTI,Haiti,North-West,subnational,793970,2026-03-05,SURVEY,602753,0.7591634444626373,503657,0.6343526833507563,,,748118,0.9422498013927573
HTI,Haiti,South,subnational,844267,2026-03-05,SURVEY,707204,0.8376544387024484,516317,0.6115565336558222,,,669217,0.7926603787664329
HTI,Haiti,South-East,subnational,689163,2026-03-05,SURVEY,475230,0.6895756156381001,470099,0.6821303523259374,,,587175,0.852011788212658
HTI,Haiti,West,subnational,4390005,2026-03-05,SURVEY,3323505,0.7570617801118678,2614621,0.5955849708599421,,,3278209,0.7467437964193661
HTI,Haiti,Artibonite,subnational,1881984,2026-03-04,SURVEY,1475082,0.7837909355233627,1307301,0.6946391110127967,,,1510224,0.8024637829014487
HTI,Haiti,Centre,subnational,812958,2026-03-04,SURVEY,534568,0.6575591850993532,540908,0.6653578659660154,,,626586,0.7707483043404456
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-04,SURVEY,489779,0.9600273025134757,412438,0.8084293140352664,,,469923,0.9211073676510573
HTI,Haiti,Nippes,subnational,373151,2026-03-04,SURVEY,328356,0.8799547636211613,262325,0.7029995899783198,,,330781,0.8864534732588149
HTI,Haiti,North,subnational,1162594,2026-03-04,SURVEY,665052,0.5720414865378628,499660,0.4297803016358247,,,828287,0.712447337591627
HTI,Haiti,North-East,subnational,429192,2026-03-04,SURVEY,311135,0.7249319651810845,256306,0.5971826129098399,,,350591,0.8168628492609369
HTI,Haiti,North-West,subnational,793970,2026-03-04,SURVEY,603282,0.7598297164880286,504104,0.6349156769147449,,,748403,0.9426083800133095
HTI,Haiti,South,subnational,844267,2026-03-04,SURVEY,684523,0.8107897146281923,516173,0.6113859714995374,,,673346,0.7975518092578217
HTI,Haiti,South-East,subnational,689163,2026-03-04,SURVEY,474966,0.6891925422577823,422689,0.6133367577771877,,,597076,0.8663784910101093
HTI,Haiti,West,subnational,4390005,2026-03-04,SURVEY,3315538,0.755246975800711,2625179,0.5979899795102739,,,3310169,0.7540239703599426
HTI,Haiti,Artibonite,subnational,1881984,2026-03-03,SURVEY,1419413,0.7542109816023941,1343275,0.7137547396789771,,,1529328,0.8126147724954091
HTI,Haiti,Centre,subnational,812958,2026-03-03,SURVEY,533921,0.6567633260266829,541798,0.6664526334693797,,,627071,0.7713448911259868
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-03,SURVEY,489569,0.9596158685124705,434918,0.8524928847525932,,,467872,0.9170871532519913
HTI,Haiti,Nippes,subnational,373151,2026-03-03,SURVEY,329164,0.8821201068736249,262325,0.7029995899783198,,,330781,0.8864534732588149
HTI,Haiti,North,subnational,1162594,2026-03-03,SURVEY,669340,0.5757297904513528,518520,0.4460026458075648,,,851972,0.7328198838115456
HTI,Haiti,North-East,subnational,429192,2026-03-03,SURVEY,313277,0.7299227385412589,256477,0.5975810359932151,,,350934,0.8176620253872393
HTI,Haiti,North-West,subnational,793970,2026-03-03,SURVEY,604018,0.7607567036537904,513696,0.6469967379120118,,,749387,0.9438476267936067
HTI,Haiti,South,subnational,844267,2026-03-03,SURVEY,667221,0.7902961977668203,521794,0.6180438178917333,,,687159,0.8139127635685004
HTI,Haiti,South-East,subnational,689163,2026-03-03,SURVEY,456082,0.661791187280803,424379,0.6157890078254347,,,594053,0.8619920105983637
HTI,Haiti,West,subnational,4390005,2026-03-03,SURVEY,3297100,0.7510469805843045,2591854,0.5903988719830615,,,3345153,0.7619929817847588
HTI,Haiti,Artibonite,subnational,1881984,2026-03-02,SURVEY,1434896,0.7624379378358159,1334467,0.7090745723661838,,,1518885,0.8070658411548663
HTI,Haiti,Centre,subnational,812958,2026-03-02,SURVEY,530229,0.6522218860014909,550438,0.6770804887829384,,,623383,0.7668083714041808
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-02,SURVEY,490477,0.9613950841225002,426223,0.83544961307167,,,468780,0.9188663945571665
HTI,Haiti,Nippes,subnational,373151,2026-03-02,SURVEY,324916,0.870735975516614,267125,0.7158630152404791,,,325798,0.8730996299085357
HTI,Haiti,North,subnational,1162594,2026-03-02,SURVEY,628900,0.5409455063418528,517093,0.44477521817590665,,,851705,0.7325902249624546
HTI,Haiti,North-East,subnational,429192,2026-03-02,SURVEY,309670,0.7215185744375477,260680,0.60737385598986,,,348029,0.8108934928889634
HTI,Haiti,North-West,subnational,793970,2026-03-02,SURVEY,605433,0.7625388868597051,513113,0.6462624532413064,,,747140,0.9410179225915337
HTI,Haiti,South,subnational,844267,2026-03-02,SURVEY,687171,0.8139261631687605,539126,0.6385728685356646,,,674765,0.7992317596210678
HTI,Haiti,South-East,subnational,689163,2026-03-02,SURVEY,463037,0.6718831394024345,409326,0.5939465699696589,,,561684,0.8150234414790115
HTI,Haiti,West,subnational,4390005,2026-03-02,SURVEY,3242747,0.7386659012916842,2577415,0.5871098096699207,,,3362972,0.7660519748838555
HTI,Haiti,Artibonite,subnational,1881984,2026-03-01,SURVEY,1492861,0.7932378808746513,1318408,0.7005415561450045,,,1530574,0.8132768397605931
HTI,Haiti,Centre,subnational,812958,2026-03-01,SURVEY,540630,0.665015904880695,556671,0.6847475515340276,,,619412,0.7619237402178217
HTI,Haiti,Grande'Anse,subnational,510172,2026-03-01,SURVEY,490648,0.9617301689251438,429124,0.8411359306273178,,,469124,0.9195408607293227
HTI,Haiti,Nippes,subnational,373151,2026-03-01,SURVEY,329605,0.8833019340695858,252048,0.6754584605159841,,,330487,0.8856655884615076
HTI,Haiti,North,subnational,1162594,2026-03-01,SURVEY,610619,0.5252211864158941,526013,0.452447716055648,,,840937,0.7233281781946234
HTI,Haiti,North-East,subnational,429192,2026-03-01,SURVEY,314129,0.7319078640794795,246468,0.5742604708382263,,,345100,0.804069041361442
HTI,Haiti,North-West,subnational,793970,2026-03-01,SURVEY,589120,0.7419927705077018,486547,0.612802750733655,,,746066,0.9396650387128354
HTI,Haiti,South,subnational,844267,2026-03-01,SURVEY,691998,0.8196435487825535,529691,0.627397493920762,,,671015,0.7947900368011541
HTI,Haiti,South-East,subnational,689163,2026-03-01,SURVEY,471288,0.6838556335728992,396594,0.575471985582511,,,572777,0.8311197786300193
HTI,Haiti,West,subnational,4390005,2026-03-01,SURVEY,3223839,0.7343588446937988,2545719,0.5798897723351112,,,3311802,0.7543959517130391
HTI,Haiti,Artibonite,subnational,1881984,2026-02-28,SURVEY,1536457,0.8164027961980548,1355139,0.720058725260151,,,1517710,0.8064415000340067
HTI,Haiti,Centre,subnational,812958,2026-02-28,SURVEY,543096,0.6680492719181065,575882,0.7083785386206913,,,612682,0.7536453297710337
HTI,Haiti,Grande'Anse,subnational,510172,2026-02-28,SURVEY,492559,0.9654761560576034,430271,0.8433841919979929,,,474476,0.9300309753614832
HTI,Haiti,Nippes,subnational,373151,2026-02-28,SURVEY,299550,0.8027581327666281,271206,0.7267996065935775,,,335601,0.8993704961262332
HTI,Haiti,North,subnational,1162594,2026-02-28,SURVEY,613013,0.5272803747481924,528634,0.45470215741694864,,,844700,0.7265649057194515
HTI,Haiti,North-East,subnational,429192,2026-02-28,SURVEY,309844,0.7219239873995787,233449,0.5439267274320118,,,343524,0.800397025107644
HTI,Haiti,North-West,subnational,793970,2026-02-28,SURVEY,580568,0.7312215826794464,472165,0.5946887161983451,,,744342,0.9374939537189156
HTI,Haiti,South,subnational,844267,2026-02-28,SURVEY,687309,0.8140896185685335,534851,0.6335093045209631,,,661954,0.7840576500088242
HTI,Haiti,South-East,subnational,689163,2026-02-28,SURVEY,472279,0.6852936097846228,397503,0.5767909768806508,,,574181,0.8331570325162553
HTI,Haiti,West,subnational,4390005,2026-02-28,SURVEY,3229559,0.7356618044854163,2546817,0.5801398859454602,,,3275457,0.7461169178622803
HTI,Haiti,Artibonite,subnational,1881984,2026-02-27,SURVEY,1522939,0.8092199508603687,1384110,0.7354525862068966,,,1465764,0.7788397775964089
HTI,Haiti,Centre,subnational,812958,2026-02-27,SURVEY,545941,0.6715488377013327,581404,0.7151710174449356,,,618204,0.760437808595278
HTI,Haiti,Grande'Anse,subnational,510172,2026-02-27,SURVEY,493267,0.9668645998479402,426241,0.8354848952902159,,,470648,0.9225279963134094
HTI,Haiti,Nippes,subnational,373151,2026-02-27,SURVEY,293290,0.7859820823205619,277007,0.7423455919989495,,,333483,0.8936945097293054
HTI,Haiti,North,subnational,1162594,2026-02-27,SURVEY,633361,0.5447826154272257,518997,0.4464129352121205,,,855714,0.7360385482808272
HTI,Haiti,North-East,subnational,429192,2026-02-27,SURVEY,311046,0.7247245987809652,231169,0.5386144196536748,,,343146,0.799516300397025
HTI,Haiti,North-West,subnational,793970,2026-02-27,SURVEY,580366,0.7309671650062344,474779,0.597981032028918,,,741228,0.9335715173516211
HTI,Haiti,South,subnational,844267,2026-02-27,SURVEY,682212,0.8080524289117068,521216,0.6173592003477573,,,655007,0.7758292104275069
HTI,Haiti,South-East,subnational,689163,2026-02-27,SURVEY,469643,0.6814686801235702,393358,0.5707764346025541,,,571167,0.8287836114242929
HTI,Haiti,West,subnational,4390005,2026-02-27,SURVEY,3218593,0.7331638574443538,2568267,0.585025985164026,,,3221886,0.7339139704852272
HTI,Haiti,Artibonite,subnational,1881984,2026-02-26,SURVEY,1516416,0.8057539277698429,1366685,0.7261937402230837,,,1458387,0.7749192031464976
HTI,Haiti,Centre,subnational,812958,2026-02-26,SURVEY,523929,0.6444724081686877,585330,0.7200002952182032,,,622607,0.7658538325473149
HTI,Haiti,Grande'Anse,subnational,510172,2026-02-26,SURVEY,494227,0.9687453503654131,434377,0.8514324580729636,,,473330,0.9277856030223499
HTI,Haiti,Nippes,subnational,373151,2026-02-26,SURVEY,292411,0.783626467569429,238289,0.6385859879780571,,,335366,0.8987407242644398
HTI,Haiti,North,subnational,1162594,2026-02-26,SURVEY,622480,0.5354233722176444,519741,0.44705288346576705,,,867463,0.7461443977863296
HTI,Haiti,North-East,subnational,429192,2026-02-26,SURVEY,299856,0.6986523513951799,237771,0.553996812615333,,,335563,0.7818482171149509
HTI,Haiti,North-West,subnational,793970,2026-02-26,SURVEY,624046,0.7859818381047143,472265,0.5948146655415192,,,747400,0.9413456732874886
HTI,Haiti,South,subnational,844267,2026-02-26,SURVEY,677126,0.8020282683084854,524282,0.6209907529253187,,,657741,0.7790675224780786
HTI,Haiti,South-East,subnational,689163,2026-02-26,SURVEY,467611,0.6785208544444024,392053,0.5688828332339374,,,574872,0.8341596980685266
HTI,Haiti,West,subnational,4390005,2026-02-26,SURVEY,3257800,0.7420948267712679,2567577,0.5848688099444078,,,3240442,0.7381408449420901
HTI,Haiti,Artibonite,subnational,1881984,2026-02-25,SURVEY,1486635,0.7899296699653133,1315403,0.6989448369380399,,,1458850,0.7751659950350268
HTI,Haiti,Centre,subnational,812958,2026-02-25,SURVEY,523928,0.6444711780928413,559945,0.6887748198553922,,,621181,0.7640997443902391
HTI,Haiti,Grande'Anse,subnational,510172,2026-02-25,SURVEY,490177,0.9608077198883483,431135,0.8450777384881961,,,475750,0.9325286374007199
HTI,Haiti,Nippes,subnational,373151,2026-02-25,SURVEY,290651,0.7789098783066373,232076,0.6219358919043497,,,333401,0.8934747595477432
HTI,Haiti,North,subnational,1162594,2026-02-25,SURVEY,633990,0.5453236469481177,524822,0.4514232827625121,,,859492,0.7392881779881885
HTI,Haiti,North-East,subnational,429192,2026-02-25,SURVEY,299880,0.6987082704244254,238942,0.5567251952506105,,,336426,0.7838589722082424
HTI,Haiti,North-West,subnational,793970,2026-02-25,SURVEY,580446,0.7310679244807738,528713,0.6659105507764778,,,750498,0.9452474905848207
HTI,Haiti,South,subnational,844267,2026-02-25,SURVEY,683711,0.8098279335802536,526456,0.6235657677014499,,,647847,0.7673484809900185
HTI,Haiti,South-East,subnational,689163,2026-02-25,SURVEY,467611,0.6785208544444024,392053,0.5688828332339374,,,574872,0.8341596980685266
HTI,Haiti,West,subnational,4390005,2026-02-25,SURVEY,3247997,0.7398617997018226,2486512,0.5664029995410028,,,3202899,0.7295889184636464
HTI,Haiti,Artibonite,subnational,1881984,2026-02-24,SURVEY,1493034,0.7933298051418078,1310643,0.6964155912058764,,,1462198,0.7769449687138679
HTI,Haiti,Centre,subnational,812958,2026-02-24,SURVEY,528264,0.649804786963164,564917,0.6948907569640745,,,621392,0.7643592903938456
HTI,Haiti,Grande'Anse,subnational,510172,2026-02-24,SURVEY,494742,0.9697556861154262,406275,0.7963490744298002,,,478031,0.9369992100401814
HTI,Haiti,Nippes,subnational,373151,2026-02-24,SURVEY,269463,0.7221285752952558,221833,0.5944858783709543,,,316149,0.8472414652513327
HTI,Haiti,North,subnational,1162594,2026-02-24,SURVEY,620881,0.5340479995596055,507460,0.4364894365530873,,,855468,0.7358269524872828
HTI,Haiti,North-East,subnational,429192,2026-02-24,SURVEY,302327,0.70440968144793,243132,0.5664877257730806,,,339164,0.7902384014613506
HTI,Haiti,North-West,subnational,793970,2026-02-24,SURVEY,574327,0.7233610841719459,521946,0.6573875587238812,,,748953,0.9433014785134293
HTI,Haiti,South,subnational,844267,2026-02-24,SURVEY,692280,0.8199775663386109,528045,0.6254478737176746,,,657098,0.7783059150718907
HTI,Haiti,South-East,subnational,689163,2026-02-24,SURVEY,483143,0.7010576597989155,377356,0.5475569640273782,,,564290,0.8188048400741189
HTI,Haiti,West,subnational,4390005,2026-02-24,SURVEY,3174548,0.7231308392587252,2456980,0.5596759001413438,,,3134503,0.7140089817665356
HTI,Haiti,Artibonite,subnational,1881984,2026-02-23,SURVEY,1478718,0.7857229391960824,1319075,0.7008959693599945,,,1464593,0.7782175618921309
HTI,Haiti,Centre,subnational,812958,2026-02-23,SURVEY,539667,0.6638313418405379,563018,0.6925548429316151,,,624942,0.7687260596488381
HTI,Haiti,Grande'Anse,subnational,510172,2026-02-23,SURVEY,492580,0.9655173186376745,402328,0.7886124679519848,,,471378,0.9239593481243098
HTI,Haiti,Nippes,subnational,373151,2026-02-23,SURVEY,276999,0.7423241529568458,226857,0.6079495968120144,,,318661,0.8539733244718627
HTI,Haiti,North,subnational,1162594,2026-02-23,SURVEY,612334,0.5266963359521897,494453,0.42530152400580085,,,877341,0.7546409150571911
HTI,Haiti,North-East,subnational,429192,2026-02-23,SURVEY,308744,0.7193617512542376,257800,0.6006635724803817,,,351860,0.8198195679323007
HTI,Haiti,North-West,subnational,793970,2026-02-23,SURVEY,560757,0.7062697583032105,501713,0.6319042281194504,,,753442,0.9489555348850308
HTI,Haiti,South,subnational,844267,2026-02-23,SURVEY,683919,0.8100743011393315,492950,0.5838792704203765,,,668593,0.7919212760891993
HTI,Haiti,South-East,subnational,689163,2026-02-23,SURVEY,480589,0.6973517150514463,365250,0.5299907278829536,,,556876,0.8080468626435255
HTI,Haiti,West,subnational,4390005,2026-02-23,SURVEY,3235560,0.7370287733157479,2427786,0.5530257938202804,,,3150803,0.7177219615922988
HTI,Haiti,Artibonite,subnational,1881984,2026-02-22,SURVEY,1447981,0.7693907068285385,1325784,0.704460824321567,,,1508233,0.8014058567979323
HTI,Haiti,Centre,subnational,812958,2026-02-22,SURVEY,523051,0.6433924015754812,567277,0.6977937359617595,,,640154,0.7874379734254414
